dimer_name,family_name,deepSyn_mmd,kc_selected
GCM2_FOXI1_2,GCM_FOX,0.11479159804101653,True
GCM1_HOXA13,GCM_HOMEO,0.0986106638676197,True
GCM1_HOXA2,GCM_HOMEO,0.17088728860432226,True
GCM1_HOXB13,GCM_HOMEO,0.11856134024578173,True
GCM1_HOXB13_2,GCM_HOMEO,0.2216577146174039,True
GCM1_HOXB13_3,GCM_HOMEO,0.17712414953439204,True
GCM1_HOXB13_4,GCM_HOMEO,0.081459360782392,True
GCM1_PITX1,GCM_HOMEO,0.24087212845044464,True
GCM1_PITX1_2,GCM_HOMEO,0.19012609405598932,True
GCM1_PITX1_3,GCM_HOMEO,0.20222804197305716,True
GCM2_DLX2,GCM_HOMEO,0.08521373203219305,True
GCM2_DLX3,GCM_HOMEO,0.09291830680671495,True
GCM2_DLX3_2,GCM_HOMEO,0.10018337808145568,True
GCM2_DRGX,GCM_HOMEO,0.15134247730615777,True
GCM2_DRGX_2,GCM_HOMEO,0.1688628949792361,True
GCM2_HOXA13,GCM_HOMEO,0.10631950369509006,True
GCM2_PITX1,GCM_HOMEO,0.19733965200898826,True
GCM2_PITX1_2,GCM_HOMEO,0.2292030597650996,True
GCM1_ONECUT2,GCM_HOMEOCUT,0.1615239589976544,False
GCM1_ONECUT2_2,GCM_HOMEOCUT,0.17299348031470654,False
GCM2_ONECUT2,GCM_HOMEOCUT,0.13100122794666177,False
GCM1_SOX2,GCM_SOX,0.2338635920409384,True
GCM2_SOX15,GCM_SOX,0.33301347060030345,True
GCM2_SOX15_2,GCM_SOX,0.3153296761896107,True
GCM2_SOX15_3,GCM_SOX,0.2530459645445978,True
GCM2_SOX15_4,GCM_SOX,0.22357980723977183,True
GCM1_TBX21,GCM_TBOX,0.15023327234718198,True
GCM1_TBX21_2,GCM_TBOX,0.2310272153206149,True
GCM2_EOMES,GCM_TBOX,0.1554777009682485,True
GCM2_TBX21,GCM_TBOX,0.14407773277422656,True
GCM2_TBX21_2,GCM_TBOX,0.2436454734685106,True
CUX1_NHLH1,HOMEOCUT_BHLH,0.2497706498824274,False
CUX1_NHLH1_2,HOMEOCUT_BHLH,0.22961243285557356,False
CUX1_SOX15,HOMEOCUT_ETS,0.3730376630042045,False
CUX1_SOX15_2,HOMEOCUT_ETS,0.30894575130925095,False
CUX1_SOX15_3,HOMEOCUT_ETS,0.2897138345549098,False
CUX1_FOXI1,HOMEOCUT_FOX,0.18697561074445707,False
CUX1_FOXO1,HOMEOCUT_FOX,0.14283433033145249,False
CUX1_FOXO6,HOMEOCUT_FOX,0.1255117113579574,False
CUX1_HOXA13,HOMEOCUT_HOMEO,0.23339016254752393,True
CUX1_HOXA13_2,HOMEOCUT_HOMEO,0.11367910073391234,True
CUX1_HOXB13,HOMEOCUT_HOMEO,0.11084550664503084,True
CUX1_PITX1,HOMEOCUT_HOMEO,0.19758663280358146,True
CUX1_SRF,HOMEOCUT_MADS,0.2053100572371977,False
CUX1_RFX5,HOMEOCUT_RFX,0.24989885493716657,False
CUX1_RFX5_2,HOMEOCUT_RFX,0.2930355689744309,False
CUX1_TBX21,HOMEOCUT_TBOX,0.18217117356678209,False
CUX1_TBX21_2,HOMEOCUT_TBOX,0.34785030925481775,False
CUX1_TBX3,HOMEOCUT_TBOX,0.28267975666571254,False
MEIS1_MAX,HOMEOMEIS_BHLH,0.20874606024094455,False
MEIS1_ELF1,HOMEOMEIS_ETS,0.2605165567451185,False
MEIS1_DLX2,HOMEOMEIS_HOMEO,0.13540162647889173,True
MEIS1_DLX3,HOMEOMEIS_HOMEO,0.13191641090373024,True
MEIS1_DRGX,HOMEOMEIS_HOMEO,0.22196149136440615,True
MEIS1_DRGX_2,HOMEOMEIS_HOMEO,0.3228587267909431,True
MEIS1_EVX1,HOMEOMEIS_HOMEO,0.2753601392988046,True
MEIS1_HOXA13,HOMEOMEIS_HOMEO,0.2151181516771474,True
MEIS1_ONECUT2,HOMEOMEIS_HOMEOCUT,0.14300824789197247,False
MEIS2_ONECUT2,HOMEOMEIS_HOMEOCUT,0.12556345180156492,False
MEIS1_SOX2,HOMEOMEIS_SOX,0.376287414024177,False
MEIS1_EOMES,HOMEOMEIS_TBOX,0.2267893459907514,False
POU2F1_ELK1,HOMEOPOU_ETS,0.1146038285060318,True
POU2F1_ELK1_2,HOMEOPOU_ETS,0.15637500142847113,True
POU2F1_ETV4,HOMEOPOU_ETS,0.13582695276608137,True
POU2F1_ETV4_2,HOMEOPOU_ETS,0.13582695276608137,True
POU2F1_FOXO6,HOMEOPOU_FOX,0.29516724764296415,False
POU2F1_FOXO6_2,HOMEOPOU_FOX,0.3215142607508144,False
POU2F1_FOXO6_3,HOMEOPOU_FOX,0.24734171987258965,False
POU2F1_DLX2,HOMEOPOU_HOMEO,0.29401717696522384,True
POU2F1_DLX2_2,HOMEOPOU_HOMEO,0.374962207659077,True
POU2F1_DLX2_3,HOMEOPOU_HOMEO,0.3324941135044913,True
POU2F1_HOXB13,HOMEOPOU_HOMEO,0.25776317340857796,True
POU2F1_SOX15,HOMEOPOU_SOX,0.26556320748305373,True
POU2F1_SOX15_2,HOMEOPOU_SOX,0.27432802165843173,True
POU2F1_SOX15_3,HOMEOPOU_SOX,0.2538625502052425,True
POU2F1_SOX2,HOMEOPOU_SOX,0.20418796944253773,True
POU2F1_SOX2_2,HOMEOPOU_SOX,0.28948000153771497,True
POU2F1_EOMES,HOMEOPOU_TBOX,0.26760764760396044,True
POU2F1_EOMES_2,HOMEOPOU_TBOX,0.34728322139774886,True
POU2F1_EOMES_3,HOMEOPOU_TBOX,0.4022319585701417,True
POU2F1_EOMES_4,HOMEOPOU_TBOX,0.2637940620973945,True
POU2F1_EOMES_5,HOMEOPOU_TBOX,0.2693272096189535,True
ARNTL_PITX1,HOMEO_BHLH,0.2910610428078948,True
ARNTL_PITX1_2,HOMEO_BHLH,0.21198521889729446,True
CLOCK_EVX1,HOMEO_BHLH,0.19384787882741247,True
CLOCK_EVX1_2,HOMEO_BHLH,0.2061398616048856,True
CLOCK_EVX1_3,HOMEO_BHLH,0.2192022795846231,True
CLOCK_EVX1_4,HOMEO_BHLH,0.20369753677569874,True
HOXB2_NHLH1,HOMEO_BHLH,0.2059015804291824,True
HOXB2_NHLH1_2,HOMEO_BHLH,0.19556975182250494,True
HOXB2_NHLH1_3,HOMEO_BHLH,0.20620740640943158,True
HOXB2_TCF3,HOMEO_BHLH,0.1603877939208742,True
HOXB2_TCF3_2,HOMEO_BHLH,0.14631830501918675,True
HOXD12_FIGLA,HOMEO_BHLH,0.16685480083110124,True
PITX1_FIGLA,HOMEO_BHLH,0.14210997563193986,True
PITX1_HES7,HOMEO_BHLH,0.19900222871996076,True
PITX1_HES7_2,HOMEO_BHLH,0.23665490142589432,True
PITX1_HES7_3,HOMEO_BHLH,0.18396730620651144,True
TEAD4_HOXA13,HOMEO_BHLH,0.1894748022115308,True
TEAD4_HOXA13_2,HOMEO_BHLH,0.12373613614183229,True
TEAD4_HOXA13_3,HOMEO_BHLH,0.15141199608342634,True
TEAD4_HOXA13_4,HOMEO_BHLH,0.16143126882226846,True
TFAP4_DLX3,HOMEO_BHLH,0.16545651320663438,True
TFAP4_DLX3_2,HOMEO_BHLH,0.18778096249477463,True
ELK1_EVX1,HOMEO_ETS,0.11863304799157763,True
ELK1_HOXA1,HOMEO_ETS,0.1812164966409556,True
ELK1_HOXA3,HOMEO_ETS,0.24242416104227676,True
ELK1_HOXA3_2,HOMEO_ETS,0.16113747706849307,True
ELK1_HOXB13,HOMEO_ETS,0.17975271612793597,True
ELK1_HOXB13_2,HOMEO_ETS,0.1267847431747735,True
ERF_DLX2,HOMEO_ETS,0.12419391253413443,True
ERF_DLX2_2,HOMEO_ETS,0.10613879681722635,True
ERF_DLX3,HOMEO_ETS,0.14266354221484773,True
ERF_DLX3_2,HOMEO_ETS,0.1215476481358501,True
ERF_HOXA3,HOMEO_ETS,0.16269002481498115,True
ERF_HOXB13,HOMEO_ETS,0.09361990043538596,True
ERF_PITX1,HOMEO_ETS,0.1769617678634074,True
ERF_PITX1_2,HOMEO_ETS,0.1488684730895183,True
ETV2_DLX2,HOMEO_ETS,0.13964131582078698,True
ETV2_DLX2_2,HOMEO_ETS,0.06394862783894031,True
ETV2_DLX3,HOMEO_ETS,0.12776121960422304,True
ETV2_DLX3_2,HOMEO_ETS,0.09267438344318983,True
ETV2_DLX3_3,HOMEO_ETS,0.06083817521442164,True
ETV2_DLX3_4,HOMEO_ETS,0.22598096220037292,True
ETV2_DRGX,HOMEO_ETS,0.09297229024321095,True
ETV2_DRGX_2,HOMEO_ETS,0.20664605085285215,True
ETV2_EVX1,HOMEO_ETS,0.18431282047209707,True
ETV2_GSC2,HOMEO_ETS,0.20667867747301685,True
ETV2_GSC2_2,HOMEO_ETS,0.1754235552866146,True
ETV2_GSC2_3,HOMEO_ETS,0.16300170567982122,True
ETV2_GSC2_4,HOMEO_ETS,0.14760061459329082,True
ETV2_GSC2_5,HOMEO_ETS,0.1428003083808093,True
ETV2_HOXA2,HOMEO_ETS,0.09482047517650194,True
ETV2_HOXA2_2,HOMEO_ETS,0.08011722202945873,True
ETV2_HOXB13,HOMEO_ETS,0.11478521172426867,True
ETV2_HOXB13_2,HOMEO_ETS,0.1597179224207667,True
ETV2_PITX1,HOMEO_ETS,0.1193436892975785,True
ETV5_DLX2,HOMEO_ETS,0.18363330863379806,True
ETV5_DRGX,HOMEO_ETS,0.1068538850124453,True
ETV5_DRGX_2,HOMEO_ETS,0.2752415948327649,True
ETV5_EVX1,HOMEO_ETS,0.10503723507001898,True
ETV5_EVX1_2,HOMEO_ETS,0.10680367225548694,True
ETV5_EVX1_3,HOMEO_ETS,0.1859949745856983,True
ETV5_HOXA13,HOMEO_ETS,0.14518807335955125,True
ETV5_HOXA2,HOMEO_ETS,0.10997378825317893,True
ETV5_HOXA2_2,HOMEO_ETS,0.1548422600204225,True
ETV5_HOXA2_3,HOMEO_ETS,0.10683590216966461,True
ETV5_HOXB13,HOMEO_ETS,0.09946589682434377,True
FLI1_DLX2,HOMEO_ETS,0.14071663399411075,True
FLI1_DLX2_2,HOMEO_ETS,0.23686900931190172,True
FLI1_DRGX,HOMEO_ETS,0.17931295742376788,True
FLI1_HOXB13,HOMEO_ETS,0.15431804265973859,True
HOXB13_ELK1,HOMEO_ETS,0.14749023964459715,True
HOXB13_ETV1,HOMEO_ETS,0.16796001125851273,True
HOXB2_ELF1,HOMEO_ETS,0.166154426086307,True
HOXB2_ELF1_2,HOMEO_ETS,0.20953854292314522,True
HOXB2_ELF1_3,HOMEO_ETS,0.196466984582375,True
HOXB2_ELF1_4,HOMEO_ETS,0.14032207375236325,True
HOXB2_ELF1_5,HOMEO_ETS,0.14283465421196745,True
HOXB2_ELK1,HOMEO_ETS,0.06799684186499216,True
HOXB2_ELK1_2,HOMEO_ETS,0.10175158169283106,True
HOXB2_ELK3,HOMEO_ETS,0.09707523825756748,True
HOXB2_ELK3_2,HOMEO_ETS,0.17265731012207144,True
HOXB2_ETV1,HOMEO_ETS,0.061173790876123034,True
HOXB2_ETV4,HOMEO_ETS,0.06335467737633291,True
HOXB2_ETV7,HOMEO_ETS,0.2614506789597464,True
HOXB2_ETV7_2,HOMEO_ETS,0.16788262438279536,True
HOXB2_ETV7_3,HOMEO_ETS,0.20034743036721786,True
HOXB2_SPDEF,HOMEO_ETS,0.16924312480799725,True
HOXD12_ELK1,HOMEO_ETS,0.16529131414372303,True
HOXD12_ELK1_2,HOMEO_ETS,0.1538502600080406,True
HOXD12_ELK3,HOMEO_ETS,0.12200420013421504,True
HOXD12_ELK3_2,HOMEO_ETS,0.22731514048182475,True
HOXD12_ELK3_3,HOMEO_ETS,0.2029103194964167,True
HOXD12_ETV1,HOMEO_ETS,0.14462249084217027,True
HOXD12_ETV1_2,HOMEO_ETS,0.1277544968769409,True
